layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
12,11,6.821576286763522e-09,0.3028373969268799,0.9999999040794663,-1.360017120689526,22,17,5
12,12,3.478106330423355e-09,0.2989588816833496,0.99999995586237,-0.8809069966991498,22,17,5
12,13,3.6784580775663133e-09,0.2793231122970581,0.9999999622635362,-4.892892664494896,18,14,4
12,14,1.3796488444010618e-08,0.2652221278190613,0.9999998393058159,-1.2495515506281705,16,12,4
12,15,5.13536160692068e-09,0.17308149172465007,0.99999996080299,-4.676871084263304,14,11,3
12,16,1.2003176910382576e-08,0.027126979478200277,0.9999998910182966,0.6873170910555808,13,10,3
12,17,2.9351976182706037e-09,0.05849415245056152,0.9999999782581931,0.5296217190358705,12,9,3
12,18,1.2208761271435493e-08,0.09214180577596028,0.9999999007266897,0.1579241957924019,12,9,3
12,19,1.6736984252931226e-08,0.1907616861343384,0.9999998077175644,0.1720412928197118,10,8,2
13,0,5.247458894657025e-09,0.014991321481598749,0.9999998957907403,0.1593075330123016,24,19,5
13,1,4.678901873137041e-08,0.03427395938873291,0.9999986570700482,-1.087838656721059,24,19,5
13,2,2.162518391842907e-08,0.02007657164331974,0.9999997409584227,-1.7807333474980198,24,19,5
13,3,9.28326656943893e-09,0.003397756481170655,0.9999999095876796,0.7106814985379211,24,19,5
13,4,7.530962292770876e-08,0.11132669313228612,0.999999330542174,0.035057321505489125,24,19,5
13,5,6.628476553481239e-09,0.012321081764812222,0.9999999479039501,0.8952583710640499,24,19,5
13,6,6.739643293228496e-09,0.05297223665361552,0.9999999457138333,-1.416981089221776,23,18,5
13,7,1.1739613097389486e-08,0.056097764545016804,0.9999999033897652,0.33849142663677,23,18,5
13,8,1.4689287631147485e-08,0.049736139211849294,0.9999998961671487,0.5276350065240267,23,18,5
13,9,1.1786292580998412e-08,0.18333222734451296,0.9999998690593168,-8.065082443854479,22,17,5
13,10,1.6474746830084095e-07,0.08724008783340455,0.9999985039282154,-2.0224531538734944,22,17,5
13,11,6.821576286763522e-09,0.29812441665649414,0.9999999040794663,-1.3232887831709337,22,17,5
13,12,3.478106330423355e-09,0.30496002990722654,0.99999995586237,-0.9186633651300244,22,17,5
13,13,3.6784580775663133e-09,0.3029129117012024,0.9999999622635362,-5.390567757409333,18,14,4
13,14,1.3796488444010618e-08,0.28126694002151487,0.9999998393058159,-1.385639864474257,16,12,4
